Žurnāls: ppo_trader_Realistic Mode, OP - 0.0008 (Active)_ETH.log

Ierīce: cpu  |  AMP: False
Eksperiments: OP - 0.0008 (Active)

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 772,429 sveces  |  2019-01-05 05:00:00 → 2026-05-13 02:40:00
Izmantojam     : 331,041 sveces  |  2023-03-20 14:35:00 → 2026-05-13 02:40:00
Apmācība (~2g) : 0..220,694  (2023-03-20 14:35:00 → 2025-04-24 23:05:00)
Tests  (~1g)   : 220,694..331,041  (2025-04-24 23:10:00 → 2026-05-13 02:40:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Labvēlības periods: 12 sveces  |  Atvēršanas sods: 0.0008  |  Min darījums: 72 sveces  |  Īsa darījuma sods: 0.0008
Kontrolpunkti: checkpoints_Realistic Mode, OP - 0.0008 (Active)_ETH/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    75,264   147    -0.00067  -0.0012  0.0006  1.204↓    0.0%  -1.329  1.03e-06  49.4%/15.6%/21.3%/13.7%
  ✓ Kontrolpunkts: checkpoints_Realistic Mode, OP - 0.0008 (Active)_ETH\ckpt_step0075264.pth  [100% apmācības]

────────────────────────────────────────────────────────────────────────────────
  Vidējais ātrums: 565 soļi/sek
  Vidējā atlīdzība (pēdējie 10 atjauninājumi): -0.00067
  Galīgā entropija: 1.204  (sākums: 1.299)
────────────────────────────────────────────────────────────────────────────────

✓ Galīgais modelis saglabāts: ppo_trader_Realistic Mode, OP - 0.0008 (Active)_ETH.pth

============================================================
11. SOLIS: Bektests (4 varianti)
============================================================

────────────────────────────────────────────────────────────  1. Komisija + slipāža          
  Bilance: $815.94 | Ienesīgums: -18.41% | MaxDD: 68.90% | Sharpe: 0.188 | Calmar: -0.267 | PF: 0.988 | Darījumi: 73 | Win%: 41.1%

────────────────────────────────────────────────────────────  2. Tikai komisija              
  Bilance: $1,163.16 | Ienesīgums: +16.32% | MaxDD: 63.34% | Sharpe: 0.567 | Calmar: 0.258 | PF: 1.089 | Darījumi: 73 | Win%: 47.9%

────────────────────────────────────────────────────────────  3. Tikai slipāža              
  Bilance: $865.13 | Ienesīgums: -13.49% | MaxDD: 67.96% | Sharpe: 0.230 | Calmar: -0.198 | PF: 0.995 | Darījumi: 73 | Win%: 43.8%

────────────────────────────────────────────────────────────  4. Bez izmaksām               
  Bilance: $1,233.13 | Ienesīgums: +23.31% | MaxDD: 62.23% | Sharpe: 0.609 | Calmar: 0.375 | PF: 1.097 | Darījumi: 73 | Win%: 49.3%


======================================================================
12. SOLIS: Rezultāti
======================================================================

  Metrika                     1. Komisija + slipāža            2. Tikai komisija                3. Tikai slipāža                4. Bez izmaksām               
  ──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  Galīgā bilance                                     $815.94                       $1,163.16                         $865.13                       $1,233.13
  Ienesīgums                                         -18.41%                         +16.32%                         -13.49%                         +23.31%
  Maks. kritums                                       68.90%                          63.34%                          67.96%                          62.23%
  Sharpe (pēc darījumiem)                              0.188                           0.567                           0.230                           0.609
  Calmar koeficients                                  -0.267                           0.258                          -0.198                           0.375
  Peļņas faktors                                       0.988                           1.089                           0.995                           1.097
  Vid. PnL / solis ($)                             -0.000229                        0.001891                       -0.000097                        0.002113
  Darījumi                                                73                              73                              73                              73
  Uzvaru īpatsvars                                     41.1%                           47.9%                           43.8%                           49.3%
  Vid. darījuma P&L                                  +0.178%                         +0.539%                         +0.218%                         +0.579%
  Vid. ilgums (h)                                      118.2                           118.2                           118.2                           118.2
  Vid. slip (ieeja+izeja)                            0.2424%                               —                         0.2424%                               —
  Vid. komisija                                      0.0800%                         0.0800%                               —                               —

  Zudumi no komisijām        : +7.00%
  Zudumi no slipāžas        : +36.80%
  Kopējie zudumi             : +41.72%

  Signāli (variants 1):
    HOLD  :   98,928  (89.7%)
    LONG  :   11,345  (10.3%)
    SHORT :        0  (0.0%)
    CLOSE :       72  (0.1%)

  Darījumi: LONG=73  SHORT=0

  ──────────────────────────────────────────────────────────
  TOP 5 IENESĪGĀKIE
  1. LONG  | 2025-06-29 23:10 → 2025-07-18 01:10 | 434h 0m | P&L: +458.60$ (+40.461%) | slip: 0.196%/0.155%
  2. LONG  | 2025-05-08 07:40 → 2025-05-09 08:20 | 24h 40m | P&L: +246.83$ (+23.013%) | slip: 0.099%/0.148%
  3. LONG  | 2025-08-01 02:55 → 2025-08-12 02:55 | 264h 0m | P&L: +246.82$ (+15.412%) | slip: 0.047%/0.065%
  4. LONG  | 2025-12-19 07:45 → 2026-01-14 04:10 | 620h 25m | P&L: +138.37$ (+13.188%) | slip: 0.072%/0.032%
  5. LONG  | 2025-08-20 17:50 → 2025-08-22 15:45 | 45h 55m | P&L: +115.97$ (+6.495%) | slip: 0.172%/0.150%

  ──────────────────────────────────────────────────────────
  TOP 5 ZAUDĪGĀKIE
  1. LONG  | 2025-09-15 21:50 → 2025-10-12 03:20 | 629h 30m | P&L: -287.61$ (-17.046%) | slip: 0.045%/0.105%
  2. LONG  | 2026-01-21 06:30 → 2026-02-03 04:15 | 309h 45m | P&L: -240.73$ (-21.930%) | slip: 0.056%/0.177%
  3. LONG  | 2025-10-29 04:50 → 2025-11-04 02:10 | 141h 20m | P&L: -135.68$ (-9.559%) | slip: 0.029%/0.098%
  4. LONG  | 2025-11-13 06:15 → 2025-11-16 04:05 | 69h 50m | P&L: -121.01$ (-9.620%) | slip: 0.070%/0.059%
  5. LONG  | 2026-02-03 04:20 → 2026-02-09 04:10 | 143h 50m | P&L: -92.59$ (-10.819%) | slip: 0.094%/0.072%

  ✓ Darījumu žurnāls: backtest_Realistic Mode, OP - 0.0008 (Active)_ETH_trades.csv

──────────────────────────────────────────────────────────────────────
  ✓ Rezultāts pievienots: experiments.csv

======================================================================
GATAVS - versija Realistic Mode, OP - 0.0008 (Active)  |  simbols: ETH  |  eksperiments: OP - 0.0008 (Active)
======================================================================
